I,NAME,BASKV,IDE,AREA,ZONE,OWNER,VM,VA,NVHI,NVLO,EVHI,EVLO
6764,PWP2   3,1.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
6766,SIL    1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
6771,CAMPWI 3,345.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
6777,SC     2,12.47,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
6784,CHESTE 1,115.0,1,15,20,1,1.0,0.0,1.1,0.9,1.1,0.9
6792,HLVT   1,115.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
6793,NIT    1,25.2,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
6794,MDWY   1,115.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
6806,BWS    1,132.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
6819,ALU    1,60.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
6822,PV     1,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
6824,BRD_AP 1,230.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
6827,RBW    3,25.2,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
6828,DUG    1,138.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
6831,VVW    1,230.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
6834,FALCON 3,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
6839,PRS    1,138.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
6840,CRD    1,66.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
6844,SAND_C 1,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
6845,GLADST 1,230.0,1,40,67,1,1.0,0.0,1.1,0.9,1.1,0.9
6859,CES    1,69.0,1,13,12,1,1.0,0.0,1.1,0.9,1.1,0.9
6864,NRTHEA 1,115.0,1,15,20,1,1.0,0.0,1.1,0.9,1.1,0.9
6876,OLYMPI 1,230.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
6878,SHE$   1,13.8,1,42,70,1,1.0,0.0,1.1,0.9,1.1,0.9
6880,POW    2,13.8,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
6889,HOOPER 1,138.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
6895,BRKDAL 1,115.0,1,14,19,1,1.0,0.0,1.1,0.9,1.1,0.9
6905,SCX    1,138.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
6918,COLUMB 1,230.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
6921,HYLEBT 1,115.0,1,14,19,1,1.0,0.0,1.1,0.9,1.1,0.9
6925,FORTRO 1,500.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
6928,AWL    1,66.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
6939,SUPERI 1,115.0,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
6943,SHRLN_ 1,115.0,1,29,38,1,1.0,0.0,1.1,0.9,1.1,0.9
6945,ALVEY  1,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
6952,STMW   1,230.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
6957,OWENS  1,69.0,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
6960,ATHENA 1,69.0,1,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
6964,TROUTD 2,230.0,1,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
6969,LEABUR 1,66.0,1,31,50,1,1.0,0.0,1.1,0.9,1.1,0.9
6981,BELSON 1,69.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
6984,BUL    2,12.47,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
6988,NARROW 1,115.0,1,14,19,1,1.0,0.0,1.1,0.9,1.1,0.9
6992,BUFLOB 1,34.5,2,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
6993,TAYLOR 1,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
6997,LOW_MO 2,500.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
6998,PMPPL  1,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
7002,CONVAL 2,12.47,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
7005,SQAW V 1,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
7013,NBE    1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
7020,HILTAP 1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
7026,OC     3,13.8,2,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7029,TR     1,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7035,STJ    1,230.0,1,49,88,1,1.0,0.0,1.1,0.9,1.1,0.9
7036,PY     1,12.47,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7040,MIDVAL 2,13.8,1,41,69,1,1.0,0.0,1.1,0.9,1.1,0.9
7049,TH     1,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7051,HKXTAP 1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
7053,PET    1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
7061,SAM    1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
7062,SLATEC 1,69.0,2,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
7063,LIND   1,115.0,1,15,20,1,1.0,0.0,1.1,0.9,1.1,0.9
7064,SNYDER 1,138.0,1,41,69,1,1.0,0.0,1.1,0.9,1.1,0.9
7067,CBL    1,132.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7071,SJRDNT 1,138.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
7073,RECTOR 1,34.5,2,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
7080,WTL    1,60.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7083,N VAL  3,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
7088,ROUNDU 1,69.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7090,SWEETG 1,115.0,2,9,10,1,1.0,0.0,1.1,0.9,1.1,0.9
7128,PGG    2,230.0,1,13,12,1,1.0,0.0,1.1,0.9,1.1,0.9
7130,DOBSON 2,12.47,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
7136,NY     1,12.47,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7140,TRENTW 1,6.9,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7143,MPSN   2,34.5,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
7149,AT     1,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7152,SNK    1,230.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7154,FEV    1,161.0,1,23,25,1,1.0,0.0,1.1,0.9,1.1,0.9
7156,WLBR1  1,115.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
7162,HWD_BC 2,132.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7167,CLARK$ 3,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
7169,BCTP   1,138.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
7171,S_CONR 1,115.0,1,17,26,1,1.0,0.0,1.1,0.9,1.1,0.9
7173,GADSBY 2,46.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
7177,TIDEFL 1,115.0,1,14,19,1,1.0,0.0,1.1,0.9,1.1,0.9
7180,LOPEZ_ 1,24.9,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7185,MALIN  1,500.0,2,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7190,PARKRT 1,115.0,1,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
7193,NGILAA 1,34.5,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7197,HAVX   1,230.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7209,GEER   1,12.0,1,12,15,1,1.0,0.0,1.1,0.9,1.1,0.9
7211,SUNPND 5,1.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
7215,QUILCE 1,115.0,1,31,56,1,1.0,0.0,1.1,0.9,1.1,0.9
7218,RMN    1,12.47,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7219,ANA MO 1,230.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
7224,RYGATE 1,50.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
7231,ALEX   1,115.0,1,14,19,1,1.0,0.0,1.1,0.9,1.1,0.9
7234,SCA_GS 1,230.0,1,49,88,1,1.0,0.0,1.1,0.9,1.1,0.9
7236,SOUTH$ 2,47.2,1,41,69,1,1.0,0.0,1.1,0.9,1.1,0.9
7243,NRG    1,60.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7248,WTS    1,63.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7258,EA     1,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7262,ROSS   2,13.8,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7265,SHEPDS 2,0.69,2,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7271,CMC    2,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7284,AEOLUS 1,230.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
7285,HRMY   1,115.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
7290,PLK    1,12.47,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7293,WAN    2,63.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7294,PILLAR 1,230.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
7295,HSY    3,25.2,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7296,STRVRI 2,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7299,TNML   1,138.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
7305,MOA_PP 1,500.0,1,49,88,1,1.0,0.0,1.1,0.9,1.1,0.9
7317,UVSC   1,46.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
7318,AE BTH 1,115.0,1,43,71,1,1.0,0.0,1.1,0.9,1.1,0.9
7321,BLDRUN 1,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
7325,AMD$   1,345.0,1,42,70,1,1.0,0.0,1.1,0.9,1.1,0.9
7341,CNK    1,4.16,2,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7346,AIRPOR 1,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
7349,KSH    1,132.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7366,CBN    1,500.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7377,BRITTO 1,115.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
7384,CABINE 1,230.0,1,15,20,1,1.0,0.0,1.1,0.9,1.1,0.9
7390,HAYDBS 1,66.0,1,31,50,1,1.0,0.0,1.1,0.9,1.1,0.9
7391,CHEHAL 2,1.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7394,MERIDI 2,34.5,1,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
7396,WAUTOM 1,500.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7405,JCT_CI 1,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7415,BRX    2,230.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7422,GLADE  1,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7449,GRND   1,115.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
7450,WGM    1,25.2,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7456,LOL    1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
7462,SHAW   1,12.47,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
7465,RUN    1,230.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7470,NINECN 1,34.5,1,31,47,1,1.0,0.0,1.1,0.9,1.1,0.9
7477,BARRET 1,69.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
7480,WCX    1,345.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7488,EIGHT  1,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
7494,6972_T 1,69.0,1,13,17,1,1.0,0.0,1.1,0.9,1.1,0.9
7495,BTOOTH 1,100.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
7510,BOMT   1,138.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
7519,BRDWAT 1,100.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
7520,EALY   1,69.0,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
7531,ROB_SM 1,13.8,2,13,12,1,1.0,0.0,1.1,0.9,1.1,0.9
7538,BAK    1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
7553,CDAL   1,230.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
7558,WELTON 1,161.0,1,43,72,1,1.0,0.0,1.1,0.9,1.1,0.9
7560,FAR$   1,69.0,1,42,70,1,1.0,0.0,1.1,0.9,1.1,0.9
7563,SHEPDS 3,34.5,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7566,PP     5,1.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7568,BUCKAR 2,12.5,1,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
7574,MIL$   1,115.0,1,42,70,1,1.0,0.0,1.1,0.9,1.1,0.9
7576,SC     3,230.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7589,TSW    3,25.2,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7602,MPS    1,13.8,2,42,70,1,1.0,0.0,1.1,0.9,1.1,0.9
7615,ELD    1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
7619,LK_SER 1,115.0,1,31,56,1,1.0,0.0,1.1,0.9,1.1,0.9
7635,COY    1,13.8,1,42,70,1,1.0,0.0,1.1,0.9,1.1,0.9
7646,COLE   1,230.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
7656,REED   1,69.0,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
7671,HAR_GS 3,13.8,2,49,88,1,1.0,0.0,1.1,0.9,1.1,0.9
7672,MARIAS 1,230.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
7676,ROSANN 1,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
7684,INTALC 2,13.8,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7688,RIVIER 1,69.0,1,43,71,1,1.0,0.0,1.1,0.9,1.1,0.9
7691,COLUMB 1,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7692,TSV    1,132.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7703,MORGAN 1,46.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
7708,KIT_BC 3,25.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7713,CHP    1,500.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7729,FTL    1,69.0,1,13,12,1,1.0,0.0,1.1,0.9,1.1,0.9
7732,MRG_BC 2,60.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7734,ANTELO 2,13.8,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
7735,NHL    1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
7740,HWW    2,132.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7744,CDWL   2,12.5,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
7751,ATLAS2 1,69.0,2,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
7754,BQ     1,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7765,MCCRAC 1,69.0,2,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
7773,WESTME 2,115.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
7780,COOPER 2,115.0,1,12,15,1,1.0,0.0,1.1,0.9,1.1,0.9
7799,MARENG 1,115.0,1,15,20,1,1.0,0.0,1.1,0.9,1.1,0.9
7806,QTY    1,34.5,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7808,BECKST 1,138.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
7812,KITASV 3,34.5,2,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7814,STANDP 1,230.0,2,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
7818,OAKDAL 1,69.0,1,13,17,1,1.0,0.0,1.1,0.9,1.1,0.9
7834,PEARL  3,34.5,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7844,RSM    1,63.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7848,TRUMAN 1,115.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
7867,HWD_Su 2,34.5,1,49,88,1,1.0,0.0,1.1,0.9,1.1,0.9
7875,SV     1,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7876,LDR    1,13.8,2,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7878,UNDRW_ 1,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7881,HINSON 3,230.0,2,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
7884,BTHL   2,230.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
7888,MGP    1,4.16,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7892,CAM_BC 2,230.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7896,COLSTR 1,69.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
7897,CORTEZ 1,115.0,1,12,15,1,1.0,0.0,1.1,0.9,1.1,0.9
7908,RAMP   1,115.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
7917,ARR    2,115.0,1,42,70,1,1.0,0.0,1.1,0.9,1.1,0.9
7920,ELK_SM 1,69.0,1,13,12,1,1.0,0.0,1.1,0.9,1.1,0.9
7926,MDOW_V 1,69.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
7930,DGL    1,138.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
7936,OPALSP 1,69.0,1,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
7945,BENLOM 3,138.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
7947,YAHTAH 3,345.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
7948,MCNARY 1,13.2,2,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
7960,COOPER 3,22.0,1,12,15,1,1.0,0.0,1.1,0.9,1.1,0.9
7965,AXR    1,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7969,RT     2,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
7975,HIDETP 1,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
7980,UNION$ 1,115.0,1,14,19,1,1.0,0.0,1.1,0.9,1.1,0.9
7982,WYEE   1,138.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
7988,SUMMIT 1,115.0,2,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
7999,GPT    1,132.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8000,MKL    3,34.5,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8004,BENEWA 1,230.0,1,15,20,1,1.0,0.0,1.1,0.9,1.1,0.9
8006,MRKTWA 1,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
8013,LOH    3,60.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8014,CAMEL  1,46.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
8022,MIDWAY 1,230.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
8037,HILLT_ 1,230.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
8043,LYNNWD 1,115.0,1,31,56,1,1.0,0.0,1.1,0.9,1.1,0.9
8045,KLG    1,4.16,2,13,12,1,1.0,0.0,1.1,0.9,1.1,0.9
8051,GF_SSI 1,100.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
8053,RICH   1,69.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
8059,BMW    2,34.5,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8061,LV     1,12.47,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
8068,M3C    1,60.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8072,DNPR   1,230.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
8075,MARG_L 2,1.0,1,1,2,1,1.0,0.0,1.1,0.9,1.1,0.9
8083,POP    1,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
8090,MORWFL 1,230.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
8096,CAMERO 1,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
8099,CRVR   2,230.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
8104,JLN    1,12.6,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8135,FSR    1,66.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8139,YP     3,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
8150,SEA    1,60.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8158,HENKLE 1,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
8161,RAVER  2,500.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
8180,MACKEN 1,230.0,1,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
8191,JOHN_D 3,230.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
8196,SLVN   1,4.16,2,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
8201,TACOMA 1,230.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
8205,BROAD_ 1,13.0,1,29,38,1,1.0,0.0,1.1,0.9,1.1,0.9
8225,MAPLE_ 2,230.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
8226,ROY    1,115.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
8243,GWR    1,13.1,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
8254,UT     1,12.47,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
8276,CS     1,345.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
8287,TURQUO 2,69.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
8296,BOBN   3,230.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
8300,ARR    3,345.0,1,42,70,1,1.0,0.0,1.1,0.9,1.1,0.9
8301,ICE_HA 1,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
8308,AMDM   1,12.5,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
8320,JOR    3,132.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8322,DIL_SL 1,69.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
8323,CU     1,69.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
8325,MRTS V 1,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
8331,HASTIN 1,115.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
8337,BYPS   1,138.0,2,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
8354,22ND_S 1,138.0,1,41,69,1,1.0,0.0,1.1,0.9,1.1,0.9
8376,KMO    2,13.8,2,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8385,PAT$   1,13.8,1,42,70,1,1.0,0.0,1.1,0.9,1.1,0.9
8390,BEAVER 1,12.7,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
8405,ASHTON 1,138.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
8417,WESTON 1,69.0,1,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
8426,BLLK   2,115.0,1,33,41,1,1.0,0.0,1.1,0.9,1.1,0.9
8428,PP     6,1.0,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
8437,MUR    1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
8438,NFORK  2,115.0,1,14,19,1,1.0,0.0,1.1,0.9,1.1,0.9
8439,TURNER 1,115.0,1,15,20,1,1.0,0.0,1.1,0.9,1.1,0.9
8440,LLD    1,138.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8441,GRIFFI 1,69.0,2,41,69,1,1.0,0.0,1.1,0.9,1.1,0.9
8444,PARLET 2,12.5,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
8447,DMR    3,132.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8450,W_APAC 2,115.0,1,43,71,1,1.0,0.0,1.1,0.9,1.1,0.9
8453,MERIDI 3,1.0,1,27,33,1,1.0,0.0,1.1,0.9,1.1,0.9
8471,PRCPTA 1,100.0,1,11,14,1,1.0,0.0,1.1,0.9,1.1,0.9
8472,MCMULL 1,69.0,1,19,32,1,1.0,0.0,1.1,0.9,1.1,0.9
8492,NIM    1,115.0,1,13,16,1,1.0,0.0,1.1,0.9,1.1,0.9
8506,LGSY   2,230.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
8516,E_SELA 1,34.5,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
8522,MUR_BC 1,12.6,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8534,DBN    1,12.47,1,18,21,1,1.0,0.0,1.1,0.9,1.1,0.9
8549,NIT    2,132.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8554,BUTERF 1,230.0,1,43,71,1,1.0,0.0,1.1,0.9,1.1,0.9
8556,SARATO 1,46.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
8571,GLN    3,500.0,1,16,31,1,1.0,0.0,1.1,0.9,1.1,0.9
8572,LACANA 1,138.0,1,41,69,1,1.0,0.0,1.1,0.9,1.1,0.9
8580,PAT    1,115.0,1,32,40,1,1.0,0.0,1.1,0.9,1.1,0.9
8583,SHTP   1,138.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
8601,SAPPHO 1,69.0,1,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
8602,TYHE   1,46.0,1,35,42,1,1.0,0.0,1.1,0.9,1.1,0.9
8608,W_ADAM 1,115.0,1,43,72,1,1.0,0.0,1.1,0.9,1.1,0.9
8610,JOHN_D 4,13.2,2,31,46,1,1.0,0.0,1.1,0.9,1.1,0.9
