I,J,CKT,R,X,B,RATEA,RATEB,RATEC,GI,BI,GJ,BJ,ST,MET,LEN,O1,F1,O2,F2,O3,F3,O4,F4
12539,83539,1 ,0.0027,0.0166,0.0,145.42,145.42,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
66227,76142,1 ,0.04836,0.10376,0.0,60.44,60.44,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
48087,14822,1 ,0.00403,0.02887,0.0,180.07,181.77,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
88622,99071,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
32941,21658,1 ,0.00135,0.01044,0.0,293.74,307.99,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
133314,5250,1 ,0.01729,0.07721,0.0,113.61,113.61,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
133314,4249,1 ,0.01021,0.04528,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
96370,14152,1 ,0.07354,0.04135,0.0,21.24,21.24,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
21488,137163,1 ,0.003883,0.002833,0.0,96.01,96.01,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
21488,58333,1 ,0.007075,0.03729,0.0,140.69,158.75,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
46831,104269,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
133619,26951,1 ,0.004636,0.036978,0.0,227.19,227.19,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
76844,55985,1 ,0.001788,0.00935,0.0,224.72,236.68,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
29078,19764,1 ,0.004353,0.023182,0.0,224.72,236.68,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
6133,15009,1 ,0.01135,0.0513,0.0,113.61,113.61,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
26508,74663,1 ,0.07944,0.07765,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
29666,29667,1 ,0.00772,0.01162,0.0,190.12,190.12,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
29668,29669,1 ,0.00772,0.01162,0.0,190.12,190.12,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
29665,29408,1 ,0.00044,0.0036,0.0,1136.06,1537.41,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1135,25022,1 ,0.00122,0.01126,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
39213,3133,1 ,0.0094,0.0414,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
40160,4167,1 ,0.00099,0.01107,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
39213,1017,1 ,0.01357,0.06271,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
27263,40023,1 ,0.00157,0.01243,0.0,295.38,295.38,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
140478,4077,1 ,0.003751,0.041001,0.0,621.06,658.92,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
165247,4077,1 ,0.003622,0.023394,0.0,460.47,485.09,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
7061,3628,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
7061,100530,1 ,0.003333,0.017146,0.0,224.72,236.68,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
7061,93961,1 ,0.002174,0.011397,0.0,224.72,236.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
23218,3927,1 ,0.00821,0.03883,0.0,181.77,181.77,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
23218,3754,1 ,0.0153,0.07251,0.0,181.77,181.77,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
136858,15918,1 ,0.02417,0.10802,0.0,128.0,142.77,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
16942,3318,1 ,0.005822,0.046215,0.0,541.56,571.79,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
19764,20437,1 ,0.001138,0.008975,0.0,198.68,225.29,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
19764,112591,1 ,0.00455,0.03078,0.0,193.92,208.18,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
4249,16080,1 ,0.0033,0.017,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
7576,11488,1 ,0.00097,0.00968,0.0,1136.08,1136.08,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
16718,14290,1 ,0.024241,0.060951,0.0,77.0,82.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
16718,46827,1 ,0.010799,0.026607,0.0,72.25,72.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
82336,21766,1 ,0.001605,0.012452,0.0,224.34,236.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
51184,81393,1 ,0.00381,0.01829,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
81393,189,1 ,0.00812,0.03874,0.0,112.59,112.59,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
14708,23160,1 ,0.0001,0.0001,0.0,380.24,380.24,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
33832,23160,1 ,0.0001,0.0001,0.0,380.24,380.24,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
8893,34318,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
8893,138153,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
107199,8893,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
8893,16094,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
8893,37757,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
34318,157281,1 ,0.0001,0.000244,0.0,469.58,482.83,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
48840,127569,1 ,0.002055,0.010709,0.0,224.34,236.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
46499,81140,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
102264,81140,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
46499,11351,1 ,0.000569,0.004462,0.0,298.49,314.65,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
76142,2374,1 ,0.03024,0.15126,0.0,181.77,181.77,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
76142,24204,1 ,0.08512,0.18243,0.0,60.44,60.44,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
946,18177,1 ,0.00732,0.04882,0.0,272.82,272.82,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
12539,15918,1 ,0.03091,0.25063,0.0,151.48,151.48,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
9705,114013,1 ,0.055,0.201,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
125776,9705,1 ,0.063,0.229,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
138347,4685,1 ,0.000143,0.000412,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
77648,4685,1 ,0.000651,0.002845,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
52858,180234,1 ,0.053266,0.070321,0.0,49.43,51.9,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
180824,168377,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
110059,14090,1 ,0.00418,0.02747,0.0,224.72,236.68,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
154655,112591,1 ,0.001146,0.003475,0.0,97.91,111.22,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24204,15529,1 ,0.04573,0.0987,0.0,60.44,60.44,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
180823,79063,1 ,0.0001,0.001,0.0,475.3,475.3,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
35033,15009,1 ,0.00928,0.04097,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
6766,14794,1 ,0.001209,0.006002,0.0,159.7,177.76,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
144594,459,1 ,0.04246,0.19509,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
63905,158561,1 ,0.000417,0.002169,0.0,224.72,236.68,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
2374,53780,1 ,0.0615,0.30126,0.0,181.77,181.77,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
180615,26122,1 ,0.00011,0.00011,0.0,8642.86,8642.86,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
45075,53409,1 ,0.00884,0.03978,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
25624,25623,1 ,0.0005,0.0005,0.0,28.52,28.52,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
140166,1349,1 ,0.00431,0.03192,0.0,198.68,225.29,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
140166,14090,1 ,0.00202,0.01549,0.0,198.68,225.29,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
36975,91538,1 ,0.10925,0.0613,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
4685,23706,1 ,0.000252,0.00131,0.0,224.34,236.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
4685,14037,1 ,0.003136,0.009561,0.0,97.91,111.22,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
4015,5129,1 ,0.00148,0.01902,0.0,1173.19,1173.19,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
36533,45908,1 ,0.00194,0.005682,0.0,178.71,186.32,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
155653,45908,1 ,0.00194,0.005682,0.0,178.71,186.32,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
587,39707,1 ,0.000478,0.003587,0.0,151.15,171.11,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
93405,45193,1 ,0.00022,0.001051,0.0,139.74,139.74,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
16080,43342,1 ,0.005,0.0257,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
36289,33843,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
33843,141210,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
141210,882,1 ,0.005096,0.040363,0.0,212.27,237.08,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
41468,22087,1 ,0.0001,0.002,0.0,757.38,757.38,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
56743,143936,1 ,0.0001,0.002,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
41468,18177,1 ,0.00641,0.04276,0.0,272.66,272.66,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
112591,95456,1 ,0.0017,0.00877,0.0,193.92,208.18,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
72128,4179,1 ,0.01025,0.04652,0.0,181.77,181.77,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
33403,181233,1 ,0.00061,0.00293,0.0,96.01,102.47,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
39709,140930,1 ,0.001188,0.009064,0.0,298.49,314.65,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
140478,45038,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
145424,45038,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
882,34929,1 ,0.002271,0.012152,0.0,193.73,208.47,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
10722,31211,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
31211,103292,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
64008,31211,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
64546,39383,1 ,0.013,0.0306,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
39383,64248,1 ,0.1878,0.3007,0.0,43.4,43.4,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
75793,75444,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
75444,50360,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
75793,17286,1 ,0.001494,0.011671,0.0,303.15,319.02,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
16504,65461,1 ,0.008431,0.04775,0.0,112.74,112.74,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
7875,10276,1 ,0.04295,0.20443,0.0,181.77,181.77,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
7875,78468,1 ,0.05472,0.12053,0.0,60.44,60.44,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
37528,11191,1 ,0.002359,0.012308,0.0,95.06,95.06,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
9449,13324,1 ,0.03073,0.06734,0.0,60.44,60.44,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
55985,43592,1 ,0.00202,0.012583,0.0,222.44,234.23,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
108770,34929,1 ,0.00325,0.00011,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
76280,36520,1 ,0.02339,0.10599,0.0,181.77,181.77,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3724,7049,1 ,0.00758,0.0382,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
43935,26913,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
26913,137453,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
86816,26913,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
180387,79280,1 ,0.0001,0.000176,0.0,227.19,227.19,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
26913,180387,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
7049,53409,1 ,0.0178,0.0774,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
17542,40495,1 ,0.001804,0.009421,0.0,151.15,171.11,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
146256,39722,1 ,0.002602,0.007163,0.0,224.72,236.68,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
39722,147530,1 ,0.002645,0.013721,0.0,224.72,236.68,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
74663,160783,1 ,0.03062,0.03333,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
37471,38684,1 ,0.03275,0.06664,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
22527,4640,1 ,0.000708,0.001993,0.0,138.03,145.82,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
95456,14591,1 ,0.00294,0.01534,0.0,151.15,171.11,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3378,13372,1 ,0.01268,0.05915,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3608,32046,1 ,0.00793,0.03477,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
50111,9056,1 ,0.00791,0.03509,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
131339,37599,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
37599,9287,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
76028,12364,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
12364,38743,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
12364,87352,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
31180,63330,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
31180,72151,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
48414,67875,1 ,0.00407,0.02218,0.0,313.18,380.96,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
46169,84836,1 ,0.001711,0.02374,0.0,409.71,409.71,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
46169,119127,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
11191,37840,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
140930,14090,1 ,0.008189,0.04467,0.0,151.15,171.11,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
26762,106976,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
41664,84836,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
41664,21516,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
44136,132288,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
47102,98097,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
118853,112299,1 ,0.003133,0.01176,0.0,97.91,111.22,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
107069,38684,1 ,0.04499,0.09181,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1848,91167,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
61659,76100,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
180842,34670,1 ,0.00153,0.0014,0.0,39.93,39.93,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
64297,5250,1 ,0.02169,0.09625,0.0,189.5,189.5,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
20375,67875,1 ,0.00583,0.03208,0.0,315.83,337.04,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
189,48630,1 ,0.021,0.09666,0.0,60.44,60.44,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
11340,10276,1 ,0.00331,0.01582,0.0,102.25,102.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
14827,8986,1 ,0.00181,0.01665,0.0,1136.08,1136.08,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
19813,121928,1 ,0.00165,0.00829,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
121928,93597,1 ,0.34878,0.19136,0.0,179.5,181.77,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
