I,ID,PG,QG,QT,QB,VS,IREG,MBASE,ZR,ZX,RT,XT,GTAP,STAT,RMPCT,PT,PB,O1,F1,O2,F2,O3,F3,O4,F4,WMOD,WPF
179263,1 ,3.82,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,5.1,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179264,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
32768,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.7,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179265,1 ,7.61,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,14.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179266,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
33363,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179267,1 ,11.06,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,13.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
34948,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179268,1 ,70.65,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,141.3,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
28241,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9999.0,-9999.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179269,1 ,5.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,180.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179270,1 ,5.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,180.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179271,1 ,5.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,254.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179272,1 ,46.05,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,50.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179273,1 ,67.87,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,71.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179274,1 ,67.87,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,71.2,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179275,1 ,9.56,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,11.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179276,1 ,9.56,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,11.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179277,1 ,9.56,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,11.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179278,1 ,9.56,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,11.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179279,1 ,43.02,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,48.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179280,1 ,43.02,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,48.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179281,1 ,29.64,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,57.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179282,1 ,29.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,34.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179283,1 ,9.38,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,12.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179284,1 ,7.65,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,10.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179285,1 ,8.6,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,10.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179286,1 ,8.6,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,5.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179287,1 ,8.6,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,10.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179288,1 ,1.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,5.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
180192,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9999.0,-9999.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
33461,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9999.0,-9999.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
33462,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9999.0,-9999.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179289,1 ,29.59,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,46.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179290,1 ,29.59,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,46.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179291,1 ,20.07,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,32.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179292,1 ,6.69,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9.1,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179293,1 ,4.78,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,8.9,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179294,1 ,4.78,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,6.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179295,1 ,28.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,29.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179296,1 ,5.74,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9.2,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179297,1 ,7.65,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,10.6,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179298,1 ,3.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179299,1 ,3.35,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179300,1 ,1.43,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179301,1 ,2.39,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179302,1 ,2.39,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179303,1 ,4.78,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,7.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179304,1 ,1.91,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179305,1 ,143.38,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,182.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179306,1 ,2.87,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,4.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179307,1 ,143.38,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,182.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179308,1 ,181.62,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,202.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179309,1 ,143.38,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,182.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179310,1 ,181.62,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,202.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179311,1 ,143.38,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,182.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179312,1 ,3.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,5.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179313,1 ,69.14,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,87.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179314,1 ,69.14,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,87.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179315,1 ,2.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,165.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179316,1 ,15.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,15.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179317,1 ,15.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,15.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179318,1 ,52.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,62.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
35200,1 ,0.07,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,13.57,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
24752,1 ,26.76,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,38.4,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179319,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,131.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179320,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,131.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179321,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,131.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179322,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,131.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179323,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,131.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179324,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,131.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179325,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,131.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179326,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,131.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179327,1 ,34.57,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,48.3,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179328,1 ,18.44,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179329,1 ,21.66,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,40.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179330,1 ,21.66,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,40.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179331,1 ,44.19,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,60.3,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179332,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
35618,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179333,1 ,44.25,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,53.0,-56.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179334,1 ,18.44,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,53.0,-56.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179335,1 ,18.44,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,53.0,-56.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179336,1 ,18.44,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,53.0,-56.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179337,1 ,44.25,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,53.0,-56.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179338,1 ,44.25,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,53.0,-56.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179339,1 ,44.25,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,53.0,-56.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179340,1 ,18.44,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,53.0,-56.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179341,1 ,11.8,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,13.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
31800,1 ,38.72,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,53.1,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179342,1 ,34.75,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,56.9,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179343,1 ,30.42,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,78.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179344,1 ,32.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,47.7,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179345,1 ,47.32,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,49.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179346,1 ,7.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,15.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179347,1 ,1.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,13.2,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179348,1 ,13.53,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,18.6,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179349,1 ,3.69,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,8.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179350,1 ,6.37,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,7.1,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179351,1 ,1.57,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,6.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179352,1 ,3.83,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,4.4,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179353,1 ,6.45,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,7.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179354,1 ,14.57,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,22.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179355,1 ,13.83,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,19.2,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179356,1 ,1.47,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179357,1 ,1.47,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179358,1 ,0.46,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,0.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179359,1 ,2.95,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,7.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179360,1 ,17.52,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,24.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179361,1 ,3.62,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,7.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179362,1 ,3.95,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,6.9,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179363,1 ,58.93,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,95.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179364,1 ,1.8,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,4.6,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179365,1 ,44.4,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,51.2,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179366,1 ,15.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,22.3,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179367,1 ,49.78,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,62.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179368,1 ,49.78,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,62.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
33814,1 ,45.17,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,63.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179369,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179370,1 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,20.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
34564,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179371,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1.3,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179372,1 ,204.65,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,272.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179373,1 ,151.18,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,164.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179374,1 ,151.18,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,164.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179375,1 ,207.42,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,291.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179376,1 ,3.69,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,4.8,-4.8,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179377,1 ,13.78,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,17.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179378,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,5.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179379,1 ,3.04,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,7.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179380,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,5.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179381,1 ,23.05,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,28.0,-30.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179382,1 ,23.05,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,28.0,-30.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179383,1 ,23.05,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,28.0,-30.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179384,1 ,23.05,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,36.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179385,1 ,41.85,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,114.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179386,1 ,24.89,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,31.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
179387,1 ,24.89,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,31.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
